time,node1,node2
0,trace_0,trace_7
0,trace_4,trace_7
0,trace_5,trace_8
20,trace_0,trace_7
20,trace_5,trace_8
40,trace_0,trace_7
40,trace_5,trace_8
60,trace_0,trace_7
60,trace_5,trace_8
80,trace_0,trace_7
80,trace_5,trace_8
100,trace_0,trace_7
100,trace_5,trace_8
120,trace_0,trace_7
120,trace_5,trace_8
140,trace_0,trace_7
160,trace_0,trace_7
260,trace_5,trace_8
280,trace_5,trace_8
300,trace_5,trace_8
320,trace_5,trace_8
340,trace_5,trace_8
360,trace_5,trace_8
380,trace_5,trace_8
720,trace_0,trace_3
740,trace_0,trace_3
940,trace_0,trace_5
960,trace_0,trace_5
980,trace_0,trace_5
1000,trace_0,trace_5
1020,trace_0,trace_5
1040,trace_0,trace_5
1060,trace_0,trace_5
1080,trace_0,trace_5
1100,trace_0,trace_5
1120,trace_0,trace_5
1140,trace_0,trace_5
1160,trace_0,trace_5
1180,trace_0,trace_5
1180,trace_6,trace_7
1200,trace_0,trace_5
1200,trace_6,trace_7
1220,trace_0,trace_5
1220,trace_6,trace_7
1240,trace_0,trace_5
1240,trace_6,trace_7
1260,trace_0,trace_5
1260,trace_6,trace_7
1280,trace_0,trace_5
1280,trace_6,trace_7
1300,trace_0,trace_5
1300,trace_6,trace_7
1320,trace_0,trace_5
1320,trace_6,trace_7
1340,trace_0,trace_5
1340,trace_6,trace_7
1360,trace_0,trace_5
1360,trace_6,trace_7
1380,trace_0,trace_5
1380,trace_6,trace_7
1400,trace_0,trace_5
1400,trace_1,trace_3
1400,trace_6,trace_7
1420,trace_0,trace_5
1420,trace_1,trace_3
1420,trace_6,trace_7
1440,trace_0,trace_5
1440,trace_1,trace_3
1440,trace_6,trace_7
1460,trace_0,trace_5
1460,trace_6,trace_7
1480,trace_6,trace_7
1500,trace_6,trace_7
1520,trace_6,trace_7
1540,trace_6,trace_7
1560,trace_6,trace_7
2740,trace_0,trace_5
2760,trace_0,trace_5
2780,trace_0,trace_5
2800,trace_0,trace_5
2800,trace_2,trace_6
2820,trace_0,trace_5
2820,trace_2,trace_6
2840,trace_0,trace_5
2840,trace_2,trace_6
2860,trace_0,trace_5
2860,trace_2,trace_6
2880,trace_0,trace_5
2880,trace_2,trace_6
2900,trace_0,trace_5
2900,trace_2,trace_6
2920,trace_0,trace_5
2920,trace_2,trace_6
2940,trace_0,trace_5
2940,trace_2,trace_6
2960,trace_0,trace_5
2960,trace_2,trace_6
2980,trace_0,trace_5
3000,trace_0,trace_5
3020,trace_0,trace_5
3040,trace_0,trace_5
3060,trace_0,trace_5
3080,trace_0,trace_5
3080,trace_3,trace_9
3080,trace_7,trace_9
3100,trace_0,trace_5
3100,trace_3,trace_9
3100,trace_7,trace_9
3120,trace_0,trace_5
3120,trace_7,trace_9
3140,trace_0,trace_5
3140,trace_7,trace_9
3160,trace_7,trace_9
3180,trace_7,trace_9
3200,trace_7,trace_9
3220,trace_7,trace_9
3240,trace_7,trace_9
3260,trace_3,trace_4
3300,trace_0,trace_5
3600,trace_1,trace_7
3620,trace_1,trace_7
3640,trace_1,trace_7
3660,trace_1,trace_7
3680,trace_1,trace_7
3700,trace_1,trace_7
3720,trace_1,trace_7
3740,trace_1,trace_7
3880,trace_1,trace_6
3900,trace_1,trace_6
3920,trace_1,trace_6
3940,trace_1,trace_6
3960,trace_1,trace_6
3980,trace_1,trace_6
4000,trace_1,trace_6
4020,trace_1,trace_6
4040,trace_1,trace_6
4040,trace_4,trace_6
4060,trace_1,trace_6
4060,trace_4,trace_6
4080,trace_1,trace_6
4080,trace_4,trace_6
4100,trace_1,trace_6
4100,trace_3,trace_9
4100,trace_4,trace_6
4120,trace_1,trace_6
4120,trace_3,trace_9
4140,trace_1,trace_6
4180,trace_1,trace_2
4200,trace_1,trace_2
4220,trace_1,trace_2
4340,trace_3,trace_8
4360,trace_3,trace_8
4380,trace_3,trace_8
4400,trace_3,trace_8
4420,trace_3,trace_8
4440,trace_3,trace_8
4460,trace_3,trace_8
4480,trace_3,trace_8
4500,trace_3,trace_8
4520,trace_3,trace_8
4540,trace_3,trace_8
4560,trace_3,trace_8
4580,trace_3,trace_8
4600,trace_3,trace_8
4620,trace_3,trace_8
4640,trace_3,trace_8
4660,trace_3,trace_8
4680,trace_3,trace_8
4700,trace_3,trace_8
4720,trace_3,trace_8
4740,trace_3,trace_8
4760,trace_3,trace_8
4780,trace_3,trace_8
4800,trace_3,trace_8
4820,trace_3,trace_8
4840,trace_3,trace_8
4860,trace_3,trace_8
4880,trace_3,trace_8
4900,trace_3,trace_8
4920,trace_3,trace_8
4940,trace_3,trace_8
4960,trace_3,trace_8
4980,trace_1,trace_8
5000,trace_1,trace_8
5020,trace_1,trace_8
5500,trace_2,trace_7
5960,trace_2,trace_3
5980,trace_2,trace_3
6000,trace_2,trace_3
6020,trace_2,trace_3
6040,trace_2,trace_3
6060,trace_2,trace_3
6080,trace_2,trace_3
6100,trace_2,trace_3
6120,trace_2,trace_3
6140,trace_0,trace_7
6140,trace_0,trace_8
6140,trace_2,trace_3
6160,trace_0,trace_7
6160,trace_0,trace_8
6160,trace_2,trace_3
6180,trace_0,trace_7
6180,trace_0,trace_8
6180,trace_2,trace_3
6200,trace_0,trace_7
6200,trace_0,trace_8
6200,trace_2,trace_3
6220,trace_0,trace_7
6220,trace_0,trace_8
6220,trace_2,trace_3
6220,trace_3,trace_5
6240,trace_0,trace_7
6240,trace_0,trace_8
6240,trace_2,trace_3
6240,trace_3,trace_5
6260,trace_0,trace_7
6260,trace_0,trace_8
6260,trace_3,trace_5
6280,trace_0,trace_8
6280,trace_3,trace_5
6300,trace_0,trace_8
6300,trace_3,trace_5
6320,trace_0,trace_8
6320,trace_3,trace_5
6340,trace_0,trace_8
6340,trace_3,trace_5
6360,trace_0,trace_8
6380,trace_0,trace_8
6400,trace_0,trace_8
6400,trace_2,trace_4
6420,trace_2,trace_4
6440,trace_2,trace_4
6460,trace_2,trace_4
6480,trace_2,trace_4
6500,trace_2,trace_4
6520,trace_2,trace_4
6540,trace_2,trace_4
6560,trace_2,trace_4
6580,trace_2,trace_4
6700,trace_7,trace_9
6720,trace_7,trace_9
6740,trace_2,trace_8
6740,trace_7,trace_9
6760,trace_2,trace_8
6760,trace_7,trace_9
6780,trace_2,trace_8
6780,trace_7,trace_9
6800,trace_2,trace_8
6800,trace_7,trace_9
6820,trace_2,trace_8
6820,trace_6,trace_7
6820,trace_7,trace_9
6840,trace_2,trace_8
6840,trace_6,trace_7
6840,trace_7,trace_9
6860,trace_2,trace_8
6860,trace_3,trace_9
6860,trace_6,trace_7
6860,trace_7,trace_9
6880,trace_2,trace_8
6880,trace_3,trace_9
6880,trace_7,trace_9
6900,trace_2,trace_8
6900,trace_3,trace_9
6900,trace_7,trace_9
6920,trace_2,trace_8
6920,trace_3,trace_9
6920,trace_7,trace_9
6940,trace_2,trace_8
6940,trace_3,trace_9
6940,trace_7,trace_9
6960,trace_3,trace_9
6960,trace_7,trace_9
6980,trace_3,trace_9
6980,trace_7,trace_9
7000,trace_3,trace_9
7000,trace_7,trace_9
7020,trace_3,trace_9
7020,trace_7,trace_9
7040,trace_3,trace_9
7040,trace_7,trace_9
7060,trace_3,trace_9
7060,trace_7,trace_9
7080,trace_3,trace_9
7080,trace_7,trace_9
7100,trace_7,trace_9
7120,trace_7,trace_9
7140,trace_7,trace_9
7160,trace_7,trace_9
7180,trace_7,trace_9
7200,trace_7,trace_9
7220,trace_7,trace_9
7240,trace_7,trace_9
7260,trace_7,trace_9
7280,trace_1,trace_3
7280,trace_7,trace_9
7300,trace_1,trace_3
7300,trace_7,trace_9
7320,trace_1,trace_3
7320,trace_7,trace_9
7340,trace_1,trace_3
7340,trace_7,trace_9
7360,trace_1,trace_3
7360,trace_7,trace_9
7380,trace_1,trace_3
7400,trace_1,trace_3
7420,trace_1,trace_3
7440,trace_1,trace_3
7460,trace_1,trace_3
7560,trace_3,trace_9
7580,trace_3,trace_9
7600,trace_3,trace_9
7620,trace_2,trace_8
7620,trace_3,trace_9
7640,trace_2,trace_8
7640,trace_3,trace_9
7660,trace_0,trace_8
7660,trace_2,trace_8
7660,trace_3,trace_9
7680,trace_0,trace_8
7680,trace_2,trace_8
7680,trace_3,trace_9
7700,trace_0,trace_8
7700,trace_3,trace_9
7720,trace_0,trace_8
7720,trace_3,trace_9
7720,trace_4,trace_9
7740,trace_0,trace_8
7740,trace_3,trace_9
7740,trace_4,trace_9
7760,trace_0,trace_8
7760,trace_4,trace_9
7780,trace_0,trace_8
7780,trace_4,trace_9
7800,trace_0,trace_8
7800,trace_4,trace_9
7820,trace_0,trace_8
7820,trace_4,trace_9
7840,trace_0,trace_8
7840,trace_4,trace_9
7860,trace_0,trace_8
7860,trace_4,trace_9
7880,trace_0,trace_8
7880,trace_4,trace_9
7900,trace_0,trace_8
7900,trace_4,trace_9
7920,trace_0,trace_8
7920,trace_4,trace_9
7940,trace_0,trace_8
7940,trace_4,trace_9
7960,trace_0,trace_8
7960,trace_4,trace_9
7980,trace_0,trace_8
7980,trace_4,trace_9
8000,trace_0,trace_8
8000,trace_4,trace_9
8020,trace_4,trace_9
8040,trace_4,trace_9
8060,trace_4,trace_9
8080,trace_4,trace_9
8100,trace_4,trace_9
8300,trace_3,trace_9
8320,trace_3,trace_9
8340,trace_3,trace_9
8360,trace_1,trace_7
8360,trace_3,trace_9
8380,trace_1,trace_7
8380,trace_3,trace_9
8400,trace_1,trace_7
8400,trace_3,trace_9
8400,trace_4,trace_7
8420,trace_1,trace_7
8420,trace_3,trace_9
8420,trace_4,trace_7
8440,trace_1,trace_7
8440,trace_3,trace_9
8460,trace_1,trace_7
8460,trace_3,trace_9
8480,trace_1,trace_7
8480,trace_3,trace_9
8500,trace_1,trace_7
8520,trace_1,trace_7
8540,trace_1,trace_7
8560,trace_1,trace_7
8580,trace_1,trace_7
8600,trace_1,trace_7
8620,trace_1,trace_7
8640,trace_1,trace_7
8660,trace_1,trace_7
8680,trace_1,trace_7
8680,trace_2,trace_8
8700,trace_2,trace_8
8720,trace_2,trace_8
8740,trace_2,trace_8
8760,trace_2,trace_8
8760,trace_2,trace_9
8780,trace_2,trace_8
